commodity,year,Type,msprice,msp_filter,date,APMC,Commodity,arrivals_in_qtl,min_price,max_price,modal_price,district_name,Year,Month,trend,detrended_m,seasonal_m,residual_m,deseasonalised,raw_comparison,deseasonalised_comaprison
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Tuljapur,paddy-unhusked,27.0,1001.0,1013.0,1007.0,Osmanabad,2014.0,11.0,877.3333333333334,1.1477963525835866,1.1477963525835866,1.0,877.3333333333334,Below_MSP,Below_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Brahmpuri,paddy-unhusked,2476.0,1702.0,1786.0,1744.0,Chandrapur,2014.0,11.0,2243.3333333333335,0.7774145616641901,0.88966300533734,0.8738303795934643,1960.2928182213386,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Chimur,paddy-unhusked,3012.0,1976.0,2116.0,2081.0,Chandrapur,2014.0,11.0,2116.0,0.9834593572778828,1.0070069179508907,0.9766162870847762,2066.5200634713865,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Gondpimpri,paddy-unhusked,906.0,2016.0,2095.0,2066.0,Chandrapur,2014.0,11.0,2078.3333333333335,0.9940657578187649,1.0529903204376503,0.9440407366761028,1962.0313310585007,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Mul,paddy-unhusked,17016.0,2036.0,2433.0,2235.0,Chandrapur,2014.0,11.0,2343.6666666666665,0.9536339069833595,0.9755930489544545,0.9774914940254764,2290.914231497708,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Nagbhid,paddy-unhusked,19297.0,2044.0,2271.0,2158.0,Chandrapur,2014.0,11.0,2315.3333333333335,0.9320472214224014,0.9760667048132959,0.9549011525812524,2210.914468609793,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Murbad,paddy-unhusked,509.0,1707.0,1886.0,1614.0,Thane,2014.0,11.0,1608.3333333333333,1.0035233160621762,0.969078141663057,1.035544269257799,1665.5003663896268,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Aheri,paddy-unhusked,2214.0,1647.0,1660.0,1655.0,Gadchiroli,2014.0,11.0,1635.0,1.0122324159021407,1.1062572329398292,0.9150063708168291,1496.0354162855156,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Armori,paddy-unhusked,4630.0,1675.0,1774.0,1724.0,Gadchiroli,2014.0,11.0,2131.0,0.8090098545283905,0.914943377246351,0.8842184933489741,1884.2696093266636,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Armori-Desaiganj,paddy-unhusked,47448.0,1485.0,1745.0,1629.0,Gadchiroli,2014.0,11.0,1779.3333333333333,0.9155114275009367,0.9548469153580273,0.9588044039055816,1706.0326360159982,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Gadchiroli,paddy-unhusked,5535.0,1781.0,1931.0,1851.0,Gadchiroli,2014.0,11.0,2047.3333333333333,0.9041028980788017,0.9494571916812271,0.9522313443936157,1949.5349724218624,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Aamgaon,paddy-unhusked,10153.0,1438.0,1577.0,1507.0,Gondiya,2014.0,11.0,1640.3333333333333,0.9187157081893924,0.9425394474851972,0.9747238809374299,1598.8720726976976,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Arjuni Morgaon,paddy-unhusked,6293.0,1465.0,1524.0,1494.0,Gondiya,2014.0,11.0,1780.6666666666667,0.8390116061400225,0.8851920405215391,0.9478300388305481,1687.7693558109293,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Gondiya,paddy-unhusked,3818.0,1315.0,1482.0,1442.0,Gondiya,2014.0,11.0,1442.0,1.0,0.9783442306439102,1.0221351224628132,1473.9188465913767,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Tiroda,paddy-unhusked,64425.0,1523.0,1653.0,1589.0,Gondiya,2014.0,11.0,1864.6666666666667,0.8521630318198069,0.9373983953141093,0.909072424360465,1695.1170472908138,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Chamorshi,paddy-unhusked,175.0,1700.0,1850.0,1755.0,Gadchiroli,2014.0,11.0,1755.0,1.0,0.9735965986913849,1.0271194469496956,1802.5946293967158,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Washim,paddy-unhusked,12.0,1100.0,1200.0,1150.0,Wasim,2014.0,11.0,1150.0,1.0,0.9077698695136418,1.1016007840574975,1266.8409016661221,Below_MSP,Below_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Shahapur,paddy-unhusked,90.0,1428.0,1537.0,1498.0,Thane,2014.0,11.0,1490.6666666666667,1.0049194991055455,1.0195129432036019,0.9856858667706566,1469.3290653994588,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Lakhandur,paddy-unhusked,1402.0,1675.0,1781.0,1765.0,Bhandara,2014.0,11.0,1816.0,0.9719162995594713,0.9569558016462928,1.0156334262119957,1844.3903020009843,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Lakhani,paddy-unhusked,96.0,1837.0,2100.0,1952.0,Bhandara,2014.0,11.0,2338.5,0.8347231131066923,0.8767616365344854,0.9520525058624192,2226.3747849592673,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Pavani,paddy-unhusked,1192.0,1851.0,1944.0,1906.0,Bhandara,2014.0,11.0,2167.6666666666665,0.8792864831616177,0.9345734993185054,0.9408425167231863,2039.432962083627,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Tumsar,paddy-unhusked,81851.0,1862.0,1968.0,1915.0,Bhandara,2014.0,11.0,2045.6666666666667,0.9361251425778067,0.9929291523452489,0.9427914774853029,1928.6370991091014,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Ramtek,paddy-unhusked,4582.0,1692.0,1586.0,1629.0,Nagpur,2014.0,11.0,1629.0,1.0,0.9319337521681731,1.0730376463707518,1747.9783259379547,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Barshi,paddy-unhusked,84.0,1342.0,1581.0,1435.0,Solapur,2014.0,11.0,1494.3333333333333,0.960294445683694,0.999019117045946,0.9612373069729045,1436.408949053177,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Mandhal,paddy-unhusked,768.0,1770.0,1950.0,1864.0,Nagpur,2014.0,11.0,1864.0,1.0,1.001297190316997,0.9987044902057637,1861.5851697435435,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Nagpur,paddy-unhusked,1910.0,1412.0,2061.0,1736.0,Nagpur,2014.0,11.0,1736.0,1.0,0.9697315104192098,1.031213268059842,1790.1862333518857,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Akole,paddy-unhusked,204.0,1450.0,1800.0,1625.0,Ahmadnagar,2014.0,11.0,1658.3333333333333,0.9798994974874372,0.9932094014413417,0.9865990958859338,1636.1101673441735,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Ahmedpur,paddy-unhusked,2.0,851.0,851.0,851.0,Latur,2014.0,11.0,851.0,1.0,1.0882352941176472,0.9189189189189189,781.9999999999999,Below_MSP,Below_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Barshi-Vairag,paddy-unhusked,3.0,800.0,800.0,800.0,Solapur,2014.0,11.0,800.0,1.0,1.0,1.0,800.0,Below_MSP,Below_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-11-01,Bhiwapur,paddy-unhusked,851.0,2225.0,2567.0,2395.0,Nagpur,2014.0,11.0,2547.6666666666665,0.9400758864320293,0.9370991199655389,1.0031765758851634,2555.759523163435,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Barshi,paddy-unhusked,346.0,1270.0,1407.0,1360.0,Solapur,2014.0,12.0,1460.75,0.9310285812082835,0.9967393162920056,0.9340743020670899,1364.4490367445014,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Washim,paddy-unhusked,25.0,1273.0,1341.0,1302.0,Wasim,2014.0,12.0,1226.0,1.0619902120717781,1.0619902120717781,1.0,1226.0,Below_MSP,Below_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Shahapur,paddy-unhusked,144.0,1450.0,1590.0,1538.0,Thane,2014.0,12.0,1502.5,1.0236272878535773,0.9950109709202989,1.0287598004138696,1545.7116001218392,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Murbad,paddy-unhusked,54.0,1811.0,1925.0,1721.0,Thane,2014.0,12.0,1636.5,1.0516345860067218,0.954409632598384,1.1018692080293055,1803.2089589399582,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Savali,paddy-unhusked,2225.0,1723.0,2413.0,1988.0,Chandrapur,2014.0,12.0,2269.0,0.876156897311591,0.9099585134856172,0.9628536733564387,2184.7149848457593,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Chimur,paddy-unhusked,5391.0,1947.0,2055.0,2006.0,Chandrapur,2014.0,12.0,2088.5,0.9604979650466843,1.0032075975764663,0.9574269247631704,1999.5861323678812,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Gondpimpri,paddy-unhusked,800.0,1786.0,1891.0,1835.0,Chandrapur,2014.0,12.0,2017.5,0.909541511771995,0.9415734462155063,0.9659804186574524,1948.8654946414104,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Mul,paddy-unhusked,67491.0,1792.0,2013.0,1903.0,Chandrapur,2014.0,12.0,2233.5,0.8520259682113275,0.9350463701684395,0.911212529553848,2035.1931847585197,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Nagbhid,paddy-unhusked,68040.0,1661.0,2078.0,1870.0,Chandrapur,2014.0,12.0,2204.0,0.8484573502722323,0.9417736876213311,0.9009142657353373,1985.6150416806831,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Armori,paddy-unhusked,11478.0,1474.0,1576.0,1535.0,Gadchiroli,2014.0,12.0,1982.0,0.7744702320887992,0.886348498750147,0.8737762101260295,1731.8244484697905,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Armori-Desaiganj,paddy-unhusked,69619.0,1450.0,1624.0,1550.0,Gadchiroli,2014.0,12.0,1722.0,0.9001161440185831,0.9629239955429929,0.93477382242511,1609.6805222160394,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Chamorshi,paddy-unhusked,12846.0,1811.0,1929.0,1853.0,Gadchiroli,2014.0,12.0,1804.0,1.0271618625277161,1.0169811131844195,1.0100107555699025,1822.0594030481043,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Gadchiroli,paddy-unhusked,4096.0,1584.0,1689.0,1646.0,Gadchiroli,2014.0,12.0,1947.0,0.8454031843862352,0.9160945282838971,0.9228340070646566,1796.7578117548865,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Aamgaon,paddy-unhusked,14608.0,1481.0,1554.0,1518.0,Gondiya,2014.0,12.0,1609.75,0.9430035719832273,0.9945787090685367,0.948143735015591,1526.2743774413475,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Arjuni Morgaon,paddy-unhusked,5343.0,1588.0,1654.0,1621.0,Gondiya,2014.0,12.0,1740.75,0.9312078127244005,0.9868234559255524,0.9436417498315446,1642.6443760192612,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Gondiya,paddy-unhusked,5538.0,1403.0,1459.0,1415.0,Gondiya,2014.0,12.0,1428.5,0.9905495274763738,1.0164563962368631,0.9745125626082909,1392.0911956859436,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Goregaon,paddy-unhusked,678.0,1453.0,1628.0,1564.0,Gondiya,2014.0,12.0,1564.0,1.0,1.0405074560427332,0.9610695187165775,1503.1127272727272,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Tiroda,paddy-unhusked,69287.0,1491.0,1593.0,1543.0,Gondiya,2014.0,12.0,1784.25,0.8647891270842091,0.9573395378634546,0.9033254063800653,1611.7583563336316,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Aheri,paddy-unhusked,10892.0,1412.0,1412.0,1412.0,Gadchiroli,2014.0,12.0,1579.25,0.8940952984011398,1.0133823459816476,0.8822882122887622,1393.3536592570279,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Brahmpuri,paddy-unhusked,3360.0,1772.0,1852.0,1812.0,Chandrapur,2014.0,12.0,2135.5,0.8485132287520487,0.9140995561610332,0.9282503454170473,1982.2786126381045,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Ausa,paddy-unhusked,7.0,850.0,1426.0,1001.0,Latur,2014.0,12.0,1012.6666666666666,0.988479262672811,0.9319087260294336,1.060703945636829,1074.1395289482289,Below_MSP,Below_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Akole,paddy-unhusked,346.0,1400.0,1800.0,1625.0,Ahmadnagar,2014.0,12.0,1650.0,0.9848484848484849,0.9956864168592339,0.9891151151334012,1632.039939970112,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Pavani,paddy-unhusked,1424.0,1731.0,1821.0,1781.0,Bhandara,2014.0,12.0,2071.0,0.8599710284886528,0.933311456594659,0.9214191280008489,1908.259014089758,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Tumsar,paddy-unhusked,101206.0,1613.0,1714.0,1682.0,Bhandara,2014.0,12.0,1954.75,0.8604680905486635,0.9266730901004734,0.9285562511104841,1815.095331858219,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Umarga,paddy-unhusked,6.0,884.0,884.0,884.0,Osmanabad,2014.0,12.0,949.0,0.9315068493150684,0.9315068493150684,1.0,949.0,Below_MSP,Below_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Pen,paddy-unhusked,108.0,1360.0,1400.0,1360.0,Raigad,2014.0,12.0,1349.5,1.00778065950352,0.9968398694324498,1.010975474001957,1364.3114021656409,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Roha,paddy-unhusked,3600.0,1300.0,1400.0,1350.0,Raigad,2014.0,12.0,1350.0,1.0,1.013353297072664,0.9868226638120797,1332.2105961463076,Below_MSP,Below_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Shirala,paddy-unhusked,250.0,1360.0,1420.0,1390.0,Sangli,2014.0,12.0,1413.3333333333333,0.9834905660377359,0.9834905660377359,1.0,1413.3333333333333,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Karjat (Raigad),paddy-unhusked,1850.0,1310.0,1440.0,1400.0,Raigad,2014.0,12.0,1400.25,0.9998214604534904,0.999703666391923,1.0001178289782537,1400.4149900267998,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Mandhal,paddy-unhusked,1725.0,1884.0,2059.0,1970.0,Nagpur,2014.0,12.0,1917.0,1.0276473656755347,1.026929774839425,1.0006987730355972,1918.3395479092396,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Nagpur,paddy-unhusked,7782.0,1448.0,2098.0,1773.0,Nagpur,2014.0,12.0,1754.5,1.0105443146195496,1.031439439808935,0.9797417818410589,1718.956956240138,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Ramtek,paddy-unhusked,31886.0,1770.0,1687.0,1727.0,Nagpur,2014.0,12.0,1678.0,1.029201430274136,1.014653021863713,1.0143383088572488,1702.0596822624636,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Bhiwapur,paddy-unhusked,6125.0,1850.0,2008.0,1929.0,Nagpur,2014.0,12.0,2393.0,0.8061011282908483,0.9032641115956676,0.8924312589667984,2135.5880027075486,Above_MSP,Above_MSP
paddy-unhusked,2014,Kharif Crops,1360.0,1,2014-12-01,Navapur,paddy-unhusked,50.0,1200.0,1300.0,1220.0,Nandurbar,2014.0,12.0,1220.0,1.0,1.06480811006517,0.939136348180891,1145.746344780687,Below_MSP,Below_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-09-01,Aheri,rice(paddy-hus),20.0,1750.0,1750.0,1750.0,Gadchiroli,2014.0,9.0,1750.0,1.0,1.0643882855525246,0.9395067698259187,1644.1368471953579,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-09-01,Solapur,rice(paddy-hus),24479.0,2160.0,5732.0,3834.0,Solapur,2014.0,9.0,3834.0,1.0,0.9954662193313163,1.004554429452894,3851.461682522396,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-09-01,Kolhapur-Laxmipuri,rice(paddy-hus),2725.0,1931.0,5456.0,3000.0,Kolhapur,2014.0,9.0,3000.0,1.0,0.9586355842785544,1.0431492596350629,3129.4477789051884,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-09-01,Ghoti,rice(paddy-hus),165.0,3330.0,3330.0,3330.0,Nasik,2014.0,9.0,3330.0,1.0,1.0,1.0,3330.0,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-09-01,Sinner,rice(paddy-hus),3.0,1476.0,1476.0,1476.0,Nasik,2014.0,9.0,1476.0,1.0,1.120673191692528,0.892320800937267,1317.0655021834061,Above_MSP,Below_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-09-01,Satana,rice(paddy-hus),6.0,1541.0,1541.0,1541.0,Nasik,2014.0,9.0,1541.0,1.0,1.0,1.0,1541.0,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-09-01,Vasai,rice(paddy-hus),510.0,1600.0,3800.0,2200.0,Thane,2014.0,9.0,2200.0,1.0,1.0143938111776702,0.9858104308020574,2168.7829477645264,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-09-01,Bhivandi,rice(paddy-hus),849.0,1413.0,2408.0,1950.0,Thane,2014.0,9.0,1950.0,1.0,1.0456151850481188,0.956374787110595,1864.9308348656602,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-09-01,Bhandara,rice(paddy-hus),4470.0,3527.0,3697.0,3613.0,Bhandara,2014.0,9.0,3613.0,1.0,1.0328114260940902,0.9682309613690302,3498.2184634263062,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-09-01,Tumsar,rice(paddy-hus),179.0,2036.0,3395.0,2725.0,Bhandara,2014.0,9.0,2725.0,1.0,1.0262459621596678,0.9744252712045416,2655.308864032376,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-09-01,Umared,rice(paddy-hus),4017.0,2000.0,4463.0,3231.0,Nagpur,2014.0,9.0,3231.0,1.0,1.0251707475718692,0.9754472631690999,3151.670107299362,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-09-01,Alibag,rice(paddy-hus),870.0,1500.0,1700.0,1603.0,Raigad,2014.0,9.0,1603.0,1.0,1.1700383946828385,0.8546728077851404,1370.04051087958,Above_MSP,Below_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-09-01,Karjat (Raigad),rice(paddy-hus),3155.0,2000.0,4458.0,3133.0,Raigad,2014.0,9.0,3133.0,1.0,1.0009459206855762,0.9990549732347894,3130.0392311445953,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-09-01,Mangaon(Bhadav),rice(paddy-hus),77.0,1771.0,3471.0,2812.0,Raigad,2014.0,9.0,2812.0,1.0,0.9817272836945632,1.0186128231423603,2864.3392586763175,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-09-01,Nagpur,rice(paddy-hus),3884.0,3557.0,3828.0,3692.0,Nagpur,2014.0,9.0,3692.0,1.0,1.002398879924091,0.9976068609291815,3683.164530550538,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-09-01,Pen,rice(paddy-hus),30.0,3550.0,6050.0,4074.0,Raigad,2014.0,9.0,4074.0,1.0,0.9974280079777674,1.002578624223163,4084.5053150851654,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-09-01,Sangali,rice(paddy-hus),3105.0,1800.0,5600.0,3700.0,Sangli,2014.0,9.0,3700.0,1.0,1.0046116504854368,0.9954095192075382,3683.015221067891,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-09-01,Nandurbar,rice(paddy-hus),20.0,1888.0,1888.0,1888.0,Nandurbar,2014.0,9.0,1888.0,1.0,0.9068137391790003,1.1027622948295506,2082.0152126381918,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-09-01,Digras,rice(paddy-hus),1.0,1200.0,0.0,0.0,Yewatmal,2014.0,9.0,0.0,,,,,Below_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-09-01,Pune,rice(paddy-hus),29764.0,5245.0,6528.0,5891.0,Pune,2014.0,9.0,5891.0,1.0,0.9900327556474074,1.0100675904870184,5950.308175559026,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-09-01,Achalpur,rice(paddy-hus),5.0,1700.0,1750.0,1725.0,Amaravathi,2014.0,9.0,1725.0,1.0,1.0,1.0,1725.0,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-10-01,Solapur,rice(paddy-hus),16354.0,2173.0,5761.0,3817.0,Solapur,2014.0,10.0,3825.5,0.9977780682263756,0.9616153664508538,1.0376062020608008,3969.3625259835935,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-10-01,Umared,rice(paddy-hus),2698.0,2000.0,4400.0,3200.0,Nagpur,2014.0,10.0,3215.5,0.9951795988182243,1.0187796459762823,0.976834983648066,3141.0128899203564,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-10-01,Ramtek,rice(paddy-hus),3.0,1600.0,1600.0,1600.0,Nagpur,2014.0,10.0,1600.0,1.0,1.0,1.0,1600.0,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-10-01,Nagpur,rice(paddy-hus),1893.0,3553.0,3811.0,3682.0,Nagpur,2014.0,10.0,3687.0,0.9986438839164633,0.9817176912824288,1.0172414053289838,3750.569061447963,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-10-01,Devala,rice(paddy-hus),1.0,1511.0,1511.0,1511.0,Nasik,2014.0,10.0,1511.0,1.0,1.0034522439585731,0.9965596330275229,1505.801605504587,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-10-01,Nandurbar,rice(paddy-hus),4.0,1863.0,1863.0,1863.0,Nandurbar,2014.0,10.0,1875.5,0.9933351106371634,1.0689637477969747,0.9292505126430394,1742.8093364620204,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-10-01,Satana,rice(paddy-hus),3.0,1452.0,1452.0,1452.0,Nasik,2014.0,10.0,1496.5,0.9702639492148346,0.9702639492148346,1.0,1496.5,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-10-01,Sinner,rice(paddy-hus),5.0,1421.0,1421.0,1421.0,Nasik,2014.0,10.0,1448.5,0.9810148429409734,0.842042543251953,1.165041898182854,1687.5631895178642,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-10-01,Kolhapur-Laxmipuri,rice(paddy-hus),200.0,1900.0,5500.0,3000.0,Kolhapur,2014.0,10.0,3000.0,1.0,0.9851326728470976,1.0150917004000435,3045.2751012001304,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-10-01,Ahmedpur,rice(paddy-hus),3.0,1526.0,1551.0,1538.0,Latur,2014.0,10.0,1538.0,1.0,1.0,1.0,1538.0,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-10-01,Alibag,rice(paddy-hus),900.0,1500.0,1700.0,1600.0,Raigad,2014.0,10.0,1601.5,0.9990633780830471,1.0371572662616853,0.9632708660317801,1542.678291949896,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-10-01,Karjat (Raigad),rice(paddy-hus),2301.0,2000.0,4400.0,3000.0,Raigad,2014.0,10.0,3066.5,0.9783140388064568,0.997910121200142,0.9803628784021974,3006.2827666203384,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-10-01,Mangaon(Bhadav),rice(paddy-hus),47.0,1850.0,3633.0,2825.0,Raigad,2014.0,10.0,2818.5,1.0023061912364732,0.9886859449479436,1.0137761099549634,2857.327965908064,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-10-01,Tumsar,rice(paddy-hus),184.0,2394.0,3603.0,2998.0,Bhandara,2014.0,10.0,2861.5,1.0477022540625547,1.0411757262383106,1.0062684210357304,2879.4370867937423,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-10-01,Vasai,rice(paddy-hus),1465.0,1600.0,3750.0,2625.0,Thane,2014.0,10.0,2412.5,1.0880829015544042,1.0339061210856337,1.0524000964535185,2538.9152326941135,Above_MSP,Above_MSP
rice(paddy-hus),2014,Kharif Crops,1400.0,1,2014-10-01,Pen,rice(paddy-hus),66.0,3550.0,6050.0,4077.0,Raigad,2014.0,10.0,4075.5,1.000368052999632,0.9944225857786405,1.00597881354066,4099.86665458496,Above_MSP,Above_MSP
